                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    135,                0.89256,                0.88454,                0.82237,                0.66515,                0.63964,                0.68644,                0.51375,                0.78987,                 0.8277,                0.81524,               0.005578,               0.005578,               0.005578
                    136,                0.90023,                0.87779,                0.82018,                  0.671,                0.64193,                 0.6877,                0.51531,                0.78946,                0.82558,                0.81534,               0.005545,               0.005545,               0.005545
                    137,                0.90327,                0.89718,                0.82337,                0.66742,                0.64317,                0.68858,                0.51555,                0.78959,                0.82552,                0.81528,               0.005512,               0.005512,               0.005512
                    138,                0.89215,                0.88701,                0.82187,                0.66686,                0.64458,                0.68963,                0.51659,                0.78923,                 0.8247,                0.81525,               0.005479,               0.005479,               0.005479
                    139,                0.88713,                0.87283,                 0.8271,                 0.6705,                0.64406,                0.69014,                0.51745,                 0.7891,                0.82376,                0.81522,               0.005446,               0.005446,               0.005446
                    140,                0.88652,                0.86718,                0.82311,                0.67271,                0.64485,                 0.6909,                 0.5177,                 0.7888,                0.82342,                 0.8152,               0.005413,               0.005413,               0.005413
                    141,                0.89019,                0.87765,                0.82345,                0.67569,                0.64479,                0.69193,                0.51815,                0.78859,                0.82331,                0.81521,                0.00538,                0.00538,                0.00538
                    142,                0.87897,                 0.8667,                 0.8179,                0.67745,                0.64548,                0.69231,                0.51846,                0.78778,                0.82122,                0.81513,               0.005347,               0.005347,               0.005347
                    143,                0.89409,                0.86768,                 0.8223,                0.67848,                0.64624,                0.69294,                0.51892,                 0.7877,                 0.8204,                0.81511,               0.005314,               0.005314,               0.005314
                    144,                0.88732,                0.86561,                0.82467,                0.68231,                0.64348,                0.69388,                0.51923,                 0.7873,                0.81907,                0.81504,               0.005281,               0.005281,               0.005281
                    145,                0.89198,                0.85901,                0.81997,                0.68845,                0.64398,                0.69583,                0.52111,                 0.7872,                0.81779,                0.81503,               0.005248,               0.005248,               0.005248
                    146,                0.89323,                0.85831,                0.81925,                0.69288,                0.63951,                0.69649,                0.52148,                0.78646,                0.81665,                0.81495,               0.005215,               0.005215,               0.005215
                    147,                0.87721,                0.84243,                0.82066,                0.68756,                0.64487,                0.69695,                0.52232,                0.78628,                 0.8154,                0.81494,               0.005182,               0.005182,               0.005182
                    148,                0.88656,                0.85058,                0.81971,                0.68391,                0.64638,                0.69755,                0.52277,                0.78654,                0.81381,                0.81492,               0.005149,               0.005149,               0.005149
                    149,                 0.8815,                0.84833,                 0.8207,                0.68342,                0.64633,                0.69845,                0.52402,                0.78612,                0.81267,                0.81487,               0.005116,               0.005116,               0.005116
                    150,                0.87734,                 0.8344,                0.81969,                0.68848,                0.64614,                0.69932,                0.52458,                  0.786,                0.81164,                0.81484,               0.005083,               0.005083,               0.005083
                    151,                0.88055,                0.84426,                0.81976,                 0.6871,                0.64631,                0.69983,                0.52491,                0.78655,                0.81116,                0.81488,                0.00505,                0.00505,                0.00505
                    152,                0.89055,                0.84211,                0.82061,                0.69245,                0.64545,                0.70061,                0.52558,                0.78607,                0.81002,                0.81485,               0.005017,               0.005017,               0.005017
                    153,                0.88085,                0.82033,                0.82117,                0.69424,                0.64398,                0.70096,                 0.5257,                0.78629,                0.80999,                0.81489,               0.004984,               0.004984,               0.004984
                    154,                0.88438,                0.83367,                0.82367,                0.69464,                0.64471,                0.70112,                0.52539,                0.78644,                0.80909,                0.81483,               0.004951,               0.004951,               0.004951
                    155,                0.87463,                0.83629,                0.82006,                0.69753,                 0.6422,                0.70144,                0.52585,                0.78584,                0.80816,                0.81478,               0.004918,               0.004918,               0.004918
